,v,v_err,i,i_err,vi,vi_err,x,y,Vbin,Ibin
103,17.411,0.008,16.851,0.011,0.56,0.0136,4344.35,882.775,50,50
104,18.693,0.009,18.127,0.017,0.566,0.0192,4375.985,789.394,70,80
105,19.072,0.014,18.468,0.013,0.604,0.0191,4385.984,872.133,80,80
106,18.444,0.0034,17.881,0.0037,0.563,0.005,4394.166,636.29,70,70
107,18.326,0.005,17.776,0.016,0.55,0.0168,4405.009,937.768,70,70
108,17.039,0.02,16.385,0.014,0.654,0.0244,4418.22,730.774,50,50
109,16.269,0.0053,15.632,0.006,0.637,0.008,4416.508,748.023,30,30
110,17.95,0.003,17.422,0.021,0.528,0.0212,4433.326,754.482,60,60
111,19.004,0.003,18.418,0.009,0.586,0.0095,4432.168,779.367,80,80
112,18.832,0.01,18.248,0.011,0.584,0.0149,4421.877,820.963,80,80
113,18.929,0.009,18.335,0.01,0.594,0.0135,4426.921,912.535,80,80
114,19.015,0.011,18.416,0.016,0.599,0.0194,4439.237,722.864,80,80
115,18.686,0.022,18.124,0.029,0.562,0.0364,4446.433,725.528,70,80
116,17.906,0.012,17.372,0.012,0.534,0.017,4445.959,789.93,60,60
117,18.691,0.0038,18.123,0.0041,0.568,0.0056,4485.252,565.049,70,80
118,18.302,0.014,17.745,0.01,0.557,0.0172,4492.208,847.59,70,70
119,18.719,0.007,18.138,0.008,0.581,0.0106,4492.914,876.902,80,80
120,19.198,0.008,18.594,0.022,0.604,0.0234,4516.238,767.601,80,80
121,18.44,0.006,17.846,0.007,0.594,0.0092,4522.795,881.102,70,70
122,16.114,0.0049,15.392,0.0053,0.722,0.0073,4519.726,895.912,20,20
123,17.524,0.004,16.971,0.011,0.553,0.0117,4514.771,934.045,50,60
124,19.092,0.009,18.472,0.012,0.62,0.015,4516.45,944.832,80,80
125,18.174,0.007,17.625,0.01,0.549,0.0122,4529.178,981.722,70,70
126,18.821,0.003,18.241,0.01,0.58,0.0104,4560.336,915.022,80,80
127,17.608,0.0023,17.08,0.0025,0.528,0.0034,4567.912,621.211,60,60
128,18.138,0.005,17.589,0.012,0.549,0.013,4632.895,909.579,70,70
129,19.222,0.01,18.613,0.007,0.609,0.0122,4653.064,793.482,80,80
130,17.876,0.004,17.331,0.005,0.545,0.0064,4656.684,974.049,60,60
131,18.722,0.012,18.162,0.014,0.56,0.0184,4681.419,744.171,80,80
132,18.688,0.021,18.111,0.016,0.577,0.0264,4724.709,795.732,70,80
133,19.08,0.007,18.476,0.008,0.604,0.0106,4731.08,807.149,80,80
134,18.599,0.017,18.045,0.002,0.554,0.0171,4715.247,876.847,70,70
135,19.099,0.011,18.493,0.008,0.606,0.0136,4721.482,892.372,80,80
136,18.449,0.0034,17.899,0.0037,0.55,0.005,4758.129,595.601,70,70
137,18.479,0.001,17.916,0.019,0.563,0.019,4741.616,945.048,70,70
138,18.211,0.006,17.664,0.01,0.547,0.0117,4745.162,969.74,70,70
139,16.948,0.0017,16.298,0.0018,0.65,0.0025,4784.643,746.985,40,40
140,18.317,0.011,17.745,0.008,0.572,0.0136,4769.176,819.14,70,70
141,17.647,0.018,17.1,0.026,0.547,0.0316,4781.701,837.43,60,60
142,18.472,0.015,17.915,0.021,0.557,0.0258,4781.71,980.121,70,70
143,18.998,0.023,18.41,0.016,0.588,0.028,4783.549,974.895,80,80
144,18.798,0.023,18.221,0.026,0.577,0.0347,4796.921,756.875,80,80
145,17.706,0.019,17.165,0.023,0.541,0.0298,4795.347,950.998,60,60
146,18.791,0.004,18.193,0.0042,0.598,0.0058,4829.113,671.166,80,80
147,17.541,0.011,17.004,0.0025,0.537,0.0113,4813.086,840.722,50,60
148,18.021,0.003,17.483,0.027,0.538,0.0272,4826.985,982.548,60,60
149,18.742,0.0039,18.117,0.0041,0.625,0.0056,4883.503,780.901,80,80
150,18.657,0.0037,18.088,0.004,0.569,0.0055,4897.642,817.261,70,70
151,15.402,0.0008,14.645,0.0008,0.757,0.0012,4935.708,827.89,10,10
152,18.196,0.003,17.633,0.0033,0.563,0.0045,4949.916,777.934,70,70
153,18.987,0.0046,18.378,0.0048,0.609,0.0066,628.136,1382.649,80,80
154,18.797,0.0042,18.197,0.0044,0.6,0.0061,644.419,1336.063,80,80
155,18.784,0.0041,18.182,0.0044,0.602,0.0061,657.855,1422.412,80,80
156,17.097,0.0019,16.429,0.002,0.668,0.0027,665.568,1290.377,50,50
157,18.779,0.0041,18.185,0.0044,0.594,0.006,681.699,1425.187,80,80
158,18.191,0.0031,17.631,0.0034,0.56,0.0046,676.046,1764.908,70,70
159,17.182,0.002,16.552,0.0021,0.63,0.0029,712.142,1254.789,50,50
160,19.184,0.005,18.564,0.0053,0.62,0.0072,693.369,1393.354,80,80
161,18.685,0.004,18.096,0.0042,0.589,0.0058,696.59,1702.858,70,70
162,18.575,0.008,18.006,0.011,0.569,0.0136,735.927,1481.771,70,70
163,19.0,0.0046,18.376,0.0048,0.624,0.0066,733.502,1874.724,80,80
164,18.664,0.0039,18.087,0.0042,0.577,0.0057,753.331,1781.738,70,70
165,17.477,0.006,16.909,0.003,0.568,0.0067,765.574,1565.899,50,50
166,17.18,0.005,16.56,0.0,0.62,0.005,769.361,1625.257,50,50
167,18.981,0.003,18.381,0.005,0.6,0.0058,778.382,1666.669,80,80
168,17.127,0.014,16.48,0.004,0.647,0.0146,766.919,1716.273,50,50
169,18.303,0.002,17.741,0.001,0.562,0.0022,778.968,1812.716,70,70
170,17.917,0.008,17.363,0.005,0.554,0.0094,767.596,1874.358,60,60
171,19.275,0.001,18.639,0.01,0.636,0.01,801.764,1526.863,80,80
172,17.802,0.004,17.251,0.01,0.551,0.0108,790.985,1547.732,60,60
173,18.97,0.006,18.362,0.003,0.608,0.0067,796.661,1577.783,80,80
174,18.83,0.019,18.233,0.003,0.597,0.0192,803.528,1794.622,80,80
175,17.67,0.0025,17.134,0.0027,0.536,0.0037,831.632,1285.808,60,60
176,17.602,0.003,17.045,0.003,0.557,0.0042,827.655,1308.992,60,60
177,18.179,0.005,17.621,0.006,0.558,0.0078,831.07,1450.19,70,70
178,19.202,0.005,18.576,0.005,0.626,0.0071,835.933,1488.142,80,80
179,17.768,0.0026,17.202,0.0128,0.566,0.0131,853.044,1299.379,60,60
180,17.784,0.005,17.236,0.003,0.548,0.0058,857.879,1496.29,60,60
181,17.326,0.01,16.729,0.006,0.597,0.0117,844.425,1764.699,50,50
182,18.744,0.022,18.169,0.005,0.575,0.0226,844.572,1779.373,80,80
183,18.725,0.003,18.138,0.006,0.587,0.0067,841.235,1807.98,80,80
184,18.086,0.008,17.542,0.004,0.544,0.0089,860.115,1902.363,60,70
185,19.005,0.001,18.405,0.002,0.6,0.0022,865.662,1472.724,80,80
186,18.812,0.006,18.214,0.001,0.598,0.0061,865.841,1559.801,80,80
187,18.882,0.002,18.276,0.005,0.606,0.0054,869.346,1573.969,80,80
188,17.89,0.0027,17.343,0.003,0.547,0.0041,896.483,1251.165,60,60
189,17.577,0.004,17.016,0.001,0.561,0.0041,906.621,1334.576,60,60
190,17.835,0.006,17.29,0.002,0.545,0.0063,896.107,1530.498,60,60
191,18.482,0.01,17.908,0.009,0.574,0.0135,907.825,1821.67,70,70
192,17.837,0.005,17.285,0.003,0.552,0.0058,914.305,1529.361,60,60
193,18.814,0.007,18.218,0.003,0.596,0.0076,931.491,1600.274,80,80
194,19.18,0.01,18.557,0.005,0.623,0.0112,931.276,1618.756,80,80
195,19.272,0.0052,18.641,0.0054,0.631,0.0075,961.072,1357.815,80,80
196,17.572,0.007,17.015,0.005,0.557,0.0086,958.025,1614.286,60,60
197,18.238,0.008,17.682,0.007,0.556,0.0106,960.884,1709.312,70,70
198,18.777,0.007,18.179,0.011,0.598,0.013,958.815,1896.116,80,80
199,19.226,0.012,18.602,0.001,0.624,0.012,978.776,1322.327,80,80
200,18.946,0.002,18.339,0.012,0.607,0.0122,973.873,1341.193,80,80
201,18.983,0.007,18.37,0.005,0.613,0.0086,980.241,1473.206,80,80
202,19.162,0.009,18.535,0.003,0.627,0.0095,992.909,1466.567,80,80
203,18.187,0.007,17.629,0.003,0.558,0.0076,998.643,1874.739,70,70
204,17.505,0.001,16.935,0.003,0.57,0.0032,1014.296,1536.31,50,50
205,19.022,0.0046,18.423,0.0049,0.599,0.0067,1041.0,1221.26,80,80
206,19.092,0.004,18.482,0.006,0.61,0.0072,1039.918,1495.734,80,80
207,18.499,0.003,17.91,0.006,0.589,0.0067,1049.685,1488.875,70,70
208,17.722,0.003,17.17,0.003,0.552,0.0042,1059.745,1544.53,60,60
209,18.667,0.004,18.087,0.002,0.58,0.0045,1056.114,1728.315,70,70
210,18.904,0.0044,18.316,0.0047,0.588,0.0064,1072.239,1222.023,80,80
211,19.253,0.024,18.612,0.004,0.641,0.0243,1077.131,1272.703,80,80
212,18.492,0.013,17.916,0.006,0.576,0.0143,1082.533,1283.688,70,70
213,19.204,0.01,18.578,0.015,0.626,0.018,1077.694,1335.727,80,80
214,18.06,0.001,17.514,0.006,0.546,0.0061,1066.493,1401.461,60,60
215,18.967,0.011,18.361,0.012,0.606,0.0163,1070.199,1742.799,80,80
216,18.911,0.011,18.309,0.009,0.602,0.0142,1108.531,1437.843,80,80
217,16.987,0.008,16.298,0.002,0.689,0.0082,1111.191,1515.367,50,40
218,18.226,0.003,17.666,0.005,0.56,0.0058,1108.946,1675.5,70,70
219,18.537,0.002,17.962,0.002,0.575,0.0028,1101.506,1742.072,70,70
220,18.116,0.005,17.563,0.006,0.553,0.0078,1108.958,1853.327,60,70
221,19.201,0.007,18.564,0.01,0.637,0.0122,1103.864,1938.804,80,80
222,17.915,0.005,17.369,0.009,0.546,0.0103,1131.838,1862.072,60,60
223,18.885,0.0043,18.284,0.0046,0.601,0.0063,1149.203,1217.846,80,80
224,18.884,0.018,18.298,0.005,0.586,0.0187,1142.647,1409.079,80,80
225,18.653,0.01,18.064,0.002,0.589,0.0102,1141.779,1874.845,70,70
226,19.198,0.005,18.607,0.0053,0.591,0.0073,1187.253,1207.053,80,80
227,19.136,0.01,18.48,0.015,0.656,0.018,1186.178,1337.209,80,80
228,18.749,0.006,18.158,0.002,0.591,0.0063,1177.375,1428.988,80,80
229,19.242,0.004,18.608,0.009,0.634,0.0098,1186.463,1438.346,80,80
230,18.643,0.004,18.058,0.005,0.585,0.0064,1172.688,1487.581,70,70
231,18.849,0.008,18.252,0.004,0.597,0.0089,1181.991,1563.041,80,80
232,18.629,0.008,18.045,0.009,0.584,0.012,1169.966,1625.823,70,70
233,18.71,0.002,18.121,0.003,0.589,0.0036,1184.913,1887.986,80,80
234,17.305,0.001,16.705,0.006,0.6,0.0061,1170.107,1921.996,50,50
235,18.928,0.01,18.33,0.015,0.598,0.018,1209.542,1246.485,80,80
236,19.064,0.013,18.43,0.002,0.634,0.0132,1197.035,1490.941,80,80
237,19.07,0.008,18.455,0.005,0.615,0.0094,1207.073,1577.71,80,80
238,18.413,0.002,17.839,0.009,0.574,0.0092,1202.921,1914.62,70,70
239,17.523,0.004,16.966,0.002,0.557,0.0045,1228.898,1397.356,50,60
240,18.586,0.006,18.011,0.005,0.575,0.0078,1232.707,1662.893,70,70
241,18.27,0.009,17.709,0.005,0.561,0.0103,1234.462,1786.558,70,70
242,18.196,0.007,17.634,0.004,0.562,0.0081,1221.683,1939.735,70,70
243,17.248,0.006,16.635,0.003,0.613,0.0067,1230.341,1960.832,50,50
244,19.249,0.001,18.599,0.014,0.65,0.014,1251.652,1242.891,80,80
245,17.551,0.006,16.987,0.005,0.564,0.0078,1242.543,1327.56,50,60
246,17.08,0.008,16.496,0.005,0.584,0.0094,1251.44,1510.807,50,50
247,17.082,0.004,16.431,0.004,0.651,0.0057,1250.188,1605.253,50,50
248,19.014,0.005,18.406,0.007,0.608,0.0086,1259.046,1688.292,80,80
249,19.194,0.007,18.57,0.009,0.624,0.0114,1253.253,1782.538,80,80
250,17.971,0.007,17.416,0.001,0.555,0.0071,1260.559,1797.729,60,60
251,18.394,0.001,17.828,0.002,0.566,0.0022,1257.052,1921.811,70,70
252,19.253,0.0051,18.629,0.0054,0.624,0.0074,1267.205,1219.304,80,80
253,18.91,0.007,18.306,0.004,0.604,0.0081,1269.124,1577.587,80,80
254,19.15,0.01,18.522,0.003,0.628,0.0104,1267.615,1826.974,80,80
255,18.836,0.014,18.233,0.01,0.603,0.0172,1307.357,1283.766,80,80
256,18.962,0.005,18.362,0.009,0.6,0.0103,1308.352,1481.338,80,80
257,18.618,0.006,18.042,0.002,0.576,0.0063,1312.329,1524.34,70,70
258,18.475,0.003,17.903,0.003,0.572,0.0042,1303.542,1600.165,70,70
259,17.831,0.005,17.284,0.003,0.547,0.0058,1332.05,1388.318,60,60
260,17.787,0.008,17.231,0.004,0.556,0.0089,1326.093,1624.393,60,60
261,19.069,0.002,18.455,0.008,0.614,0.0082,1334.102,1679.545,80,80
262,16.908,0.0017,16.219,0.001,0.689,0.002,1317.584,1773.398,40,40
263,18.612,0.0038,18.008,0.0041,0.604,0.0056,1349.111,1132.051,70,70
264,19.151,0.0049,18.541,0.0052,0.61,0.0071,1340.149,1135.384,80,80
265,19.067,0.0047,18.46,0.005,0.607,0.0069,1342.724,1172.915,80,80
266,19.094,0.027,18.473,0.003,0.621,0.0272,1353.497,1213.19,80,80
267,17.631,0.003,17.077,0.005,0.554,0.0058,1345.544,1335.825,60,60
268,17.711,0.003,17.155,0.004,0.556,0.005,1340.813,1375.525,60,60
269,18.908,0.005,18.311,0.004,0.597,0.0064,1349.695,1375.001,80,80
270,15.895,0.0046,15.155,0.005,0.74,0.0068,1349.949,1416.743,20,20
271,16.386,0.0058,15.675,0.0063,0.711,0.0086,1357.877,1477.169,30,30
272,19.215,0.004,18.586,0.003,0.629,0.005,1347.435,1671.599,80,80
273,18.144,0.011,17.583,0.003,0.561,0.0114,1382.651,1236.239,70,70
274,19.206,0.014,18.579,0.01,0.627,0.0172,1378.747,1251.481,80,80
275,18.769,0.004,18.174,0.008,0.595,0.0089,1370.35,1361.716,80,80
276,18.933,0.012,18.326,0.003,0.607,0.0124,1371.03,1346.227,80,80
277,18.747,0.017,18.174,0.01,0.573,0.0197,1368.984,1369.218,80,80
278,18.086,0.003,17.527,0.003,0.559,0.0042,1366.902,1750.564,60,70
279,18.289,0.005,17.727,0.003,0.562,0.0058,1387.029,1809.253,69,69
280,17.571,0.004,17.008,0.003,0.563,0.005,1376.015,1813.564,59,59
281,18.946,0.01,18.325,0.01,0.621,0.0141,1373.112,1923.647,79,79
282,16.646,0.0015,15.939,0.0071,0.707,0.0073,1396.34,1402.464,40,40
283,18.613,0.005,18.036,0.007,0.577,0.0086,1393.118,1437.679,70,70
284,18.708,0.007,18.12,0.003,0.588,0.0076,1401.589,1450.242,80,80
285,18.19,0.004,17.632,0.005,0.558,0.0064,1400.933,1699.127,70,70
286,18.854,0.0043,18.266,0.0046,0.588,0.0062,1422.689,1133.335,80,80
287,19.005,0.0046,18.384,0.0048,0.621,0.0066,1432.341,1145.732,80,80
288,17.49,0.005,16.923,0.003,0.567,0.0058,1429.78,1300.783,50,50
289,16.03,0.0049,15.287,0.0053,0.743,0.0072,1434.504,1343.047,20,20
290,19.167,0.015,18.49,0.018,0.677,0.0234,1429.726,1342.248,80,80
291,18.817,0.005,18.228,0.007,0.589,0.0086,1418.049,1480.081,80,80
292,18.937,0.008,18.331,0.004,0.606,0.0089,1418.77,1965.585,79,79
293,17.913,0.001,17.371,0.001,0.542,0.0014,1447.837,1225.166,60,60
294,19.038,0.013,18.428,0.005,0.61,0.0139,1457.897,1310.538,80,80
295,17.971,0.008,17.423,0.005,0.548,0.0094,1442.651,1563.155,60,60
296,18.964,0.004,18.342,0.008,0.622,0.0089,1446.797,1695.966,79,79
297,18.655,0.003,18.077,0.004,0.578,0.005,1462.948,1692.868,69,69
298,18.903,0.004,18.298,0.005,0.605,0.0064,1442.865,1829.992,79,79
299,18.411,0.003,17.838,0.003,0.573,0.0042,1455.249,1956.004,69,69
300,18.596,0.0038,18.008,0.004,0.588,0.0055,1481.75,1110.582,70,70
301,18.264,0.007,17.707,0.002,0.557,0.0073,1470.314,1196.753,70,70
302,19.141,0.004,18.523,0.006,0.618,0.0072,1476.268,1287.696,80,80
303,17.375,0.001,16.794,0.003,0.581,0.0032,1473.147,1299.956,50,50
304,18.79,0.002,18.204,0.006,0.586,0.0063,1480.707,1422.326,80,80
305,19.067,0.018,18.442,0.006,0.625,0.019,1474.477,1507.876,80,80
306,19.114,0.006,18.493,0.012,0.621,0.0134,1471.953,1609.6,80,80
307,18.301,0.012,17.737,0.01,0.564,0.0156,1477.042,1660.176,69,69
308,17.917,0.032,17.379,0.004,0.538,0.0322,1503.553,1264.853,60,60
309,18.356,0.003,17.801,0.005,0.555,0.0058,1495.553,1307.849,70,70
310,17.464,0.006,16.897,0.003,0.567,0.0067,1491.031,1387.283,50,50
311,17.096,0.004,16.439,0.004,0.657,0.0057,1499.925,1381.348,50,50
312,18.861,0.004,18.259,0.003,0.602,0.005,1494.114,1408.311,80,80
313,18.298,0.004,17.748,0.008,0.55,0.0089,1510.034,1393.228,70,70
314,17.851,0.006,17.293,0.005,0.558,0.0078,1490.472,1459.112,60,60
315,17.266,0.004,16.658,0.005,0.608,0.0064,1490.321,1943.051,49,49
316,18.257,0.006,17.697,0.005,0.56,0.0078,1505.698,1969.501,68,68
317,18.417,0.005,17.851,0.007,0.566,0.0086,1517.951,1188.933,70,70
318,19.117,0.016,18.499,0.011,0.618,0.0194,1532.868,1239.691,80,80
319,18.867,0.007,18.265,0.005,0.602,0.0086,1536.139,1401.104,80,80
320,17.311,0.001,16.717,0.004,0.594,0.0041,1523.847,1494.999,50,50
321,19.257,0.021,18.622,0.008,0.635,0.0225,1543.867,1203.793,80,80
322,18.277,0.005,17.719,0.007,0.558,0.0086,1545.734,1350.075,70,70
323,19.277,0.006,18.642,0.002,0.635,0.0063,1559.502,1420.51,80,80
324,18.524,0.005,17.959,0.001,0.565,0.0051,1559.567,1514.96,70,70
325,18.023,0.01,17.472,0.003,0.551,0.0104,1551.259,1745.15,59,59
326,18.942,0.004,18.335,0.005,0.607,0.0064,1557.424,1786.072,79,79
327,18.759,0.0041,18.18,0.0044,0.579,0.006,1577.462,1097.878,80,80
328,16.588,0.0064,15.864,0.0069,0.724,0.0094,1566.56,1355.349,40,30
329,17.466,0.003,16.899,0.003,0.567,0.0042,1573.578,1363.445,50,50
330,19.117,0.008,18.498,0.012,0.619,0.0144,1580.789,1442.895,80,80
331,18.585,0.005,18.007,0.006,0.578,0.0078,1576.692,1476.694,70,70
332,18.403,0.004,17.837,0.006,0.566,0.0072,1586.692,1616.671,69,69
333,17.854,0.007,17.274,0.003,0.58,0.0076,1580.356,1653.128,59,59
334,18.206,0.005,17.65,0.004,0.556,0.0064,1563.114,1878.54,68,68
335,18.205,0.001,17.628,0.006,0.577,0.0061,1579.99,1914.999,68,68
336,19.016,0.0046,18.41,0.0049,0.606,0.0067,1612.482,1098.543,80,80
337,17.252,0.004,16.647,0.003,0.605,0.005,1608.655,1464.817,50,50
338,18.816,0.007,18.189,0.006,0.627,0.0092,1596.815,1795.879,79,79
339,18.545,0.004,17.969,0.003,0.576,0.005,1594.197,1832.828,68,68
340,18.715,0.007,18.132,0.004,0.583,0.0081,1590.207,1880.477,78,78
341,18.359,0.0034,17.796,0.0037,0.563,0.005,1614.788,1105.748,70,70
342,17.539,0.002,16.981,0.008,0.558,0.0082,1616.581,1193.624,50,60
343,18.58,0.011,17.998,0.008,0.582,0.0136,1635.162,1326.919,70,70
344,18.334,0.004,17.77,0.004,0.564,0.0057,1635.327,1438.69,70,70
345,17.723,0.005,17.169,0.004,0.554,0.0064,1616.82,1483.91,60,60
346,15.638,0.0041,14.875,0.0044,0.763,0.006,1635.949,1584.306,9,9
347,18.824,0.009,18.231,0.006,0.593,0.0108,1625.012,1814.449,78,78
348,18.015,0.002,17.457,0.004,0.558,0.0045,1632.103,1829.322,58,58
349,18.39,0.005,17.822,0.012,0.568,0.013,1616.632,1872.203,68,68
350,19.135,0.007,18.511,0.004,0.624,0.0081,1631.963,1878.615,78,78
351,18.886,0.003,18.295,0.005,0.591,0.0058,1627.542,1956.283,78,78
352,18.872,0.0043,18.276,0.0046,0.596,0.0063,1662.848,1118.368,80,80
353,17.906,0.012,17.366,0.014,0.54,0.0184,1654.711,1188.9,60,60
354,16.638,0.0065,15.924,0.001,0.714,0.0066,1646.685,1291.524,40,40
355,19.166,0.002,18.548,0.004,0.618,0.0045,1643.282,1380.426,80,80
356,18.295,0.004,17.736,0.006,0.559,0.0072,1653.16,1666.019,69,69
357,18.897,0.004,18.301,0.005,0.596,0.0064,1653.918,1840.873,78,78
358,18.738,0.005,18.147,0.008,0.591,0.0094,1659.221,1955.219,78,78
359,18.048,0.006,17.498,0.005,0.55,0.0078,1652.949,1984.754,58,58
360,17.384,0.001,16.8,0.004,0.584,0.0041,1673.348,1375.22,50,50
361,18.455,0.006,17.863,0.004,0.592,0.0072,1676.164,1413.283,70,70
362,17.013,0.002,16.338,0.004,0.675,0.0045,1669.263,1446.652,50,40
363,17.826,0.005,17.282,0.004,0.544,0.0064,1683.096,1455.352,59,59
364,17.888,0.004,17.345,0.005,0.543,0.0064,1681.541,1468.177,59,59
365,19.229,0.005,18.605,0.008,0.624,0.0094,1679.994,1501.713,79,79
366,18.818,0.009,18.221,0.011,0.597,0.0142,1674.253,1531.629,79,79
367,18.43,0.004,17.864,0.003,0.566,0.005,1665.033,1578.701,69,69
368,18.186,0.007,17.623,0.002,0.563,0.0073,1682.824,1679.982,69,69
369,17.83,0.004,17.278,0.005,0.552,0.0064,1707.828,1291.509,60,60
370,17.928,0.006,17.37,0.012,0.558,0.0134,1706.224,1632.341,59,59
371,19.099,0.007,18.487,0.005,0.612,0.0086,1690.729,1788.975,78,78
372,19.143,0.007,18.52,0.011,0.623,0.013,1700.014,1954.47,78,78
373,18.072,0.003,17.521,0.0032,0.551,0.0044,1718.002,1106.599,60,70
374,19.036,0.0046,18.424,0.0049,0.612,0.0067,1717.378,1123.728,80,80
375,19.062,0.005,18.453,0.005,0.609,0.0071,1735.225,1272.235,80,80
376,18.157,0.003,17.672,0.006,0.485,0.0067,1713.279,1621.7,69,69
377,17.36,0.003,16.777,0.005,0.583,0.0058,1730.518,1722.837,48,48
378,18.766,0.0041,18.175,0.0044,0.591,0.006,1748.187,1073.875,80,80
379,18.871,0.004,18.273,0.007,0.598,0.0081,1749.654,1236.456,80,80
380,16.894,0.0073,16.215,0.004,0.679,0.0084,1754.001,1255.641,40,40
381,17.661,0.004,17.11,0.008,0.551,0.0089,1740.816,1262.568,60,60
382,18.84,0.009,18.246,0.007,0.594,0.0114,1742.09,1335.542,80,80
383,17.768,0.004,17.214,0.005,0.554,0.0064,1759.633,1315.065,60,60
384,18.348,0.018,17.785,0.007,0.563,0.0193,1752.878,1442.977,69,69
385,19.158,0.009,18.533,0.009,0.625,0.0127,1759.953,1545.486,79,79
386,19.013,0.003,18.402,0.008,0.611,0.0085,1744.111,1741.188,78,78
387,17.741,0.003,17.188,0.002,0.553,0.0036,1751.114,1829.395,58,58
388,18.858,0.003,18.254,0.002,0.604,0.0036,1747.898,1864.4,78,78
389,19.108,0.008,18.496,0.006,0.612,0.01,1745.665,1924.242,78,78
390,18.565,0.002,17.999,0.006,0.566,0.0063,1768.232,1153.494,70,70
391,17.546,0.002,16.976,0.003,0.57,0.0036,1767.471,1473.152,49,59
392,17.611,0.003,17.054,0.006,0.557,0.0067,1763.245,1635.474,59,59
393,18.855,0.005,18.222,0.007,0.633,0.0086,1787.672,1677.861,78,78
394,17.0,0.0,16.333,0.004,0.667,0.004,1783.062,1742.862,48,38
395,17.194,0.003,16.581,0.004,0.613,0.005,1781.769,1853.535,48,48
396,17.489,0.005,16.924,0.005,0.565,0.0071,1808.054,1528.56,49,49
397,16.664,0.0066,15.943,0.0071,0.721,0.0097,1808.198,1567.966,39,39
398,19.238,0.009,18.606,0.004,0.632,0.0098,1800.588,1806.538,78,78
399,18.967,0.01,18.359,0.005,0.608,0.0112,1821.474,1439.735,79,79
400,18.192,0.004,17.634,0.006,0.558,0.0072,1821.291,1956.446,67,67
401,18.351,0.0034,17.793,0.0037,0.558,0.005,1859.961,1050.623,70,70
402,18.557,0.004,17.973,0.005,0.584,0.0064,1841.665,1425.53,69,69
403,18.521,0.005,17.953,0.002,0.568,0.0054,1847.413,1611.588,68,68
404,18.191,0.002,17.637,0.006,0.554,0.0063,1858.521,1609.892,68,68
405,18.985,0.005,18.381,0.004,0.604,0.0064,1850.602,1671.15,78,78
406,18.842,0.005,18.246,0.002,0.596,0.0054,1862.301,1713.339,78,78
407,19.108,0.0048,18.495,0.005,0.613,0.0069,1882.122,1078.276,80,80
408,19.221,0.005,18.578,0.0052,0.643,0.0073,1883.174,1098.612,80,80
409,19.226,0.007,18.608,0.003,0.618,0.0076,1886.956,1232.52,80,80
410,19.209,0.01,18.588,0.012,0.621,0.0156,1865.165,1238.542,80,80
411,18.976,0.001,18.37,0.004,0.606,0.0041,1863.09,1437.064,79,79
412,16.604,0.0064,15.912,0.0015,0.692,0.0066,1873.952,1454.853,39,39
413,17.977,0.004,17.409,0.002,0.568,0.0045,1882.72,1508.147,59,59
414,18.071,0.003,17.524,0.007,0.547,0.0076,1863.503,1581.272,58,68
415,18.426,0.006,17.864,0.005,0.562,0.0078,1881.231,1795.292,68,68
416,18.841,0.004,18.256,0.004,0.585,0.0057,1883.702,1859.969,77,77
417,18.792,0.008,18.199,0.009,0.593,0.012,1908.5,1197.067,80,80
418,18.622,0.009,18.036,0.003,0.586,0.0095,1892.143,1268.14,70,70
419,19.224,0.004,18.608,0.006,0.616,0.0072,1890.108,1321.548,79,79
420,17.864,0.007,17.311,0.009,0.553,0.0114,1904.473,1470.389,59,59
421,17.914,0.011,17.363,0.006,0.551,0.0125,1919.034,1120.624,60,60
422,17.649,0.01,17.084,0.003,0.565,0.0104,1923.436,1245.798,60,60
423,18.459,0.011,17.888,0.012,0.571,0.0163,1921.525,1246.363,70,70
424,18.824,0.008,18.236,0.003,0.588,0.0085,1935.552,1356.128,79,79
425,18.794,0.004,18.201,0.006,0.593,0.0072,1914.385,1394.663,79,79
426,19.017,0.005,18.411,0.008,0.606,0.0094,1919.393,1437.733,79,79
427,18.754,0.003,18.165,0.008,0.589,0.0085,1917.356,1450.149,79,79
428,18.315,0.004,17.756,0.007,0.559,0.0081,1928.315,1538.151,68,68
429,18.645,0.01,18.069,0.005,0.576,0.0112,1933.82,1829.47,67,67
430,19.106,0.0048,18.488,0.005,0.618,0.0069,1942.168,1031.573,80,80
431,18.926,0.004,18.333,0.005,0.593,0.0064,1953.161,1216.507,80,80
432,18.501,0.015,17.927,0.007,0.574,0.0166,1962.876,1778.393,67,67
433,18.378,0.006,17.81,0.003,0.568,0.0067,1959.741,1891.435,67,67
434,17.718,0.0,17.171,0.008,0.547,0.008,1968.722,1177.56,60,60
435,18.72,0.007,18.13,0.004,0.59,0.0081,1964.099,1204.06,80,80
436,17.933,0.004,17.384,0.006,0.549,0.0072,1970.429,1246.007,60,59
437,17.453,0.004,16.889,0.008,0.564,0.0089,1982.302,1453.292,49,49
438,15.782,0.0044,15.024,0.0046,0.758,0.0064,1968.655,1784.058,17,17
439,18.785,0.016,18.187,0.007,0.598,0.0175,1973.598,1800.603,77,77
440,19.102,0.003,18.486,0.004,0.616,0.005,1981.265,1794.666,77,77
441,18.835,0.0042,18.248,0.0045,0.587,0.0062,1991.074,1065.494,80,80
442,17.714,0.008,17.162,0.005,0.552,0.0094,1995.568,1251.046,59,59
443,18.966,0.002,18.349,0.021,0.617,0.0211,2012.644,1324.405,79,79
