v,v_err,i,i_err,vi,vi_err,x,y
21.615,0.01,21.101,0.003,0.514,0.0104,2288.344,3950.584
22.88,0.017,22.166,0.01,0.714,0.0197,2330.069,3214.349
22.639,0.019,21.975,0.03,0.664,0.0355,2326.262,3469.093
22.745,0.033,22.079,0.02,0.666,0.0386,2323.068,3519.927
22.527,0.024,21.896,0.029,0.631,0.0376,2314.315,3553.536
22.613,0.019,21.95,0.014,0.663,0.0236,2340.239,2994.818
21.652,0.007,21.161,0.017,0.491,0.0184,2351.673,3022.333
21.768,0.014,21.234,0.013,0.534,0.0191,2343.874,3206.774
22.761,0.011,22.095,0.022,0.666,0.0246,2358.929,3281.812
21.245,0.01,20.761,0.013,0.484,0.0164,2339.121,3304.057
21.92,0.006,21.246,0.011,0.674,0.0125,2347.183,3462.013
22.59,0.01,21.93,0.015,0.66,0.018,2354.884,3439.096
21.422,0.015,20.895,0.016,0.527,0.0219,2346.196,3467.527
21.058,0.012,20.571,0.004,0.487,0.0126,2348.409,3464.99
20.777,0.005,20.331,0.006,0.446,0.0078,2340.476,3691.465
22.097,0.014,21.517,0.021,0.58,0.0252,2341.11,3768.506
22.771,0.04,21.987,0.024,0.784,0.0466,2362.321,3807.082
21.821,0.008,21.278,0.013,0.543,0.0153,2339.739,3852.459
22.356,0.01,21.727,0.029,0.629,0.0307,2343.405,3864.496
22.042,0.024,21.486,0.011,0.556,0.0264,2384.724,3025.359
21.565,0.013,21.028,0.032,0.537,0.0345,2372.761,3126.922
21.378,0.01,20.878,0.007,0.5,0.0122,2363.328,3457.224
20.173,0.009,19.748,0.011,0.425,0.0142,2370.305,3508.904
20.713,0.009,20.251,0.008,0.462,0.012,2369.86,3535.716
22.66,0.019,22.023,0.021,0.637,0.0283,2386.576,3661.161
22.069,0.013,21.52,0.02,0.549,0.0239,2367.8,3672.151
21.312,0.011,20.819,0.009,0.493,0.0142,2366.574,3839.324
21.203,0.005,20.64,0.01,0.563,0.0112,2375.786,3865.781
22.327,0.005,21.714,0.011,0.613,0.0121,2401.742,2999.251
22.228,0.019,21.634,0.007,0.594,0.0202,2398.062,3270.824
22.552,0.013,21.91,0.021,0.642,0.0247,2393.591,3362.055
22.206,0.016,21.61,0.024,0.596,0.0288,2412.172,3345.408
21.009,0.005,20.54,0.014,0.469,0.0149,2406.429,3378.691
22.866,0.011,22.103,0.03,0.763,0.032,2392.123,3422.219
17.668,0.0037,17.02,0.0041,0.648,0.0055,2390.676,3461.732
21.698,0.016,21.178,0.014,0.52,0.0213,2404.745,3582.909
19.753,0.009,19.321,0.01,0.432,0.0135,2405.522,3665.645
21.05,0.01,20.563,0.011,0.487,0.0149,2408.588,3664.065
22.037,0.04,21.42,0.027,0.617,0.0483,2405.375,3794.335
21.906,0.028,21.35,0.007,0.556,0.0289,2408.136,3858.334
21.592,0.006,21.074,0.013,0.518,0.0143,2412.615,3896.304
21.539,0.006,21.03,0.017,0.509,0.018,2392.515,3977.824
20.766,0.014,20.29,0.012,0.476,0.0184,2434.095,3055.892
22.585,0.008,21.946,0.017,0.639,0.0188,2436.834,3045.038
21.75,0.011,21.227,0.02,0.523,0.0228,2423.827,3157.316
21.518,0.017,20.995,0.021,0.523,0.027,2424.376,3242.27
21.536,0.011,21.022,0.011,0.514,0.0156,2432.171,3446.015
20.09,0.273,19.805,0.007,0.285,0.2731,2437.851,3546.711
20.243,0.006,19.816,0.005,0.427,0.0078,2417.346,3765.783
22.796,0.02,22.126,0.02,0.67,0.0283,2442.131,3010.826
20.388,0.01,19.954,0.007,0.434,0.0122,2446.262,3074.455
18.344,0.005,17.719,0.007,0.625,0.0086,2449.682,3130.799
21.509,0.018,20.986,0.012,0.523,0.0216,2462.599,3120.998
22.217,0.022,21.611,0.017,0.606,0.0278,2460.966,3245.529
20.219,0.009,19.793,0.011,0.426,0.0142,2459.318,3304.584
22.333,0.013,21.717,0.014,0.616,0.0191,2439.959,3315.865
19.908,0.009,19.488,0.005,0.42,0.0103,2448.306,3407.908
22.681,0.006,21.956,0.029,0.725,0.0296,2452.809,3393.388
21.899,0.005,21.346,0.015,0.553,0.0158,2457.334,3404.839
22.02,0.015,21.421,0.044,0.599,0.0465,2459.279,3398.23
19.623,0.009,19.18,0.002,0.443,0.0092,2459.356,3631.657
21.374,0.015,20.883,0.006,0.491,0.0162,2453.465,3712.657
20.051,0.017,19.64,0.011,0.411,0.0202,2438.056,3792.059
22.048,0.022,21.477,0.008,0.571,0.0234,2469.682,3050.654
21.882,0.009,21.323,0.014,0.559,0.0166,2474.504,3255.095
22.926,0.027,22.213,0.021,0.713,0.0342,2473.655,3354.562
20.748,0.009,20.295,0.008,0.453,0.012,2469.36,3583.041
22.038,0.03,21.49,0.016,0.548,0.034,2481.179,3826.368
22.344,0.014,21.729,0.021,0.615,0.0252,2486.614,3873.004
21.946,0.006,21.272,0.021,0.674,0.0218,2487.079,3975.924
21.556,0.015,21.038,0.009,0.518,0.0175,2512.103,3041.981
22.228,0.013,21.615,0.024,0.613,0.0273,2491.386,3066.727
21.398,0.01,20.897,0.012,0.501,0.0156,2491.477,3218.366
22.455,0.011,21.827,0.003,0.628,0.0114,2509.859,3266.614
22.815,0.004,22.117,0.01,0.698,0.0108,2508.181,3333.642
21.324,0.008,20.837,0.011,0.487,0.0136,2499.1,3447.787
21.977,0.012,21.403,0.021,0.574,0.0242,2492.874,3504.951
20.487,0.003,20.054,0.012,0.433,0.0124,2504.374,3564.427
21.147,0.009,20.673,0.013,0.474,0.0158,2494.423,3611.132
21.752,0.008,21.221,0.01,0.531,0.0128,2508.808,3662.33
22.772,0.016,22.125,0.03,0.647,0.034,2509.023,3692.845
21.408,0.018,20.912,0.003,0.496,0.0182,2494.559,3742.75
22.538,0.016,21.878,0.027,0.66,0.0314,2534.865,3108.658
22.903,0.027,22.153,0.011,0.75,0.0292,2536.3,3269.805
21.793,0.013,21.249,0.009,0.544,0.0158,2537.133,3453.418
20.249,0.011,19.831,0.006,0.418,0.0125,2516.747,3656.868
22.68,0.036,22.032,0.04,0.648,0.0538,2530.881,3701.497
20.91,0.012,20.393,0.014,0.517,0.0184,2533.839,3802.16
22.763,0.035,22.111,0.018,0.652,0.0394,2536.169,3907.192
22.677,0.012,21.948,0.023,0.729,0.0259,2527.319,3987.35
22.606,0.01,21.872,0.011,0.734,0.0149,2549.38,3146.821
18.99,0.01,18.395,0.001,0.595,0.01,2541.623,3241.865
19.779,0.007,19.333,0.007,0.446,0.0099,2558.118,3327.098
22.54,0.027,21.896,0.022,0.644,0.0348,2542.925,3354.946
22.379,0.036,21.741,0.042,0.638,0.0553,2560.438,3362.268
21.113,0.007,20.66,0.01,0.453,0.0122,2548.491,3449.588
21.962,0.017,21.281,0.011,0.681,0.0202,2541.329,3535.586
21.094,0.006,20.657,0.006,0.437,0.0085,2554.455,3567.582
21.671,0.013,21.141,0.009,0.53,0.0158,2543.253,3599.053
21.685,0.012,21.126,0.019,0.559,0.0225,2551.855,3591.152
22.206,0.009,21.613,0.034,0.593,0.0352,2546.018,3961.573
21.644,0.01,21.076,0.052,0.568,0.053,2555.25,3984.414
20.848,0.007,20.386,0.014,0.462,0.0157,2580.601,3251.718
20.881,0.02,20.425,0.01,0.456,0.0224,2587.826,3249.846
22.686,0.023,21.97,0.003,0.716,0.0232,2574.458,3429.783
21.168,0.013,20.685,0.005,0.483,0.0139,2566.788,3624.351
21.144,0.009,20.667,0.007,0.477,0.0114,2585.05,3662.79
21.706,0.01,21.153,0.009,0.553,0.0135,2575.072,3725.776
20.99,0.009,20.528,0.014,0.462,0.0166,2574.352,3885.867
21.405,0.006,20.91,0.011,0.495,0.0125,2580.328,3867.572
20.841,0.007,20.381,0.01,0.46,0.0122,2587.134,3869.53
20.182,0.007,19.727,0.003,0.455,0.0076,2566.413,3958.017
21.163,0.031,20.715,0.002,0.448,0.0311,2602.959,3032.773
22.667,0.014,22.0,0.009,0.667,0.0166,2588.593,3085.119
21.635,0.007,21.098,0.008,0.537,0.0106,2612.346,3089.674
22.554,0.025,21.92,0.005,0.634,0.0255,2606.775,3160.925
22.376,0.029,21.757,0.019,0.619,0.0347,2612.53,3178.738
22.789,0.012,22.055,0.001,0.734,0.012,2608.648,3243.627
22.223,0.012,21.62,0.009,0.603,0.015,2601.467,3322.225
22.128,0.014,21.55,0.014,0.578,0.0198,2607.194,3356.812
21.238,0.007,20.757,0.009,0.481,0.0114,2594.136,3455.328
21.073,0.006,20.597,0.011,0.476,0.0125,2600.802,3497.044
19.995,0.003,19.576,0.014,0.419,0.0143,2588.804,3562.206
21.916,0.01,21.344,0.035,0.572,0.0364,2608.385,3653.427
22.508,0.035,21.824,0.029,0.684,0.0455,2609.963,3682.4
17.567,0.0035,16.912,0.0039,0.655,0.0052,2599.325,3690.996
22.257,0.01,21.633,0.045,0.624,0.0461,2605.414,3710.611
21.17,0.008,20.687,0.012,0.483,0.0144,2600.879,3733.45
22.05,0.01,21.458,0.016,0.592,0.0189,2608.821,3717.87
20.853,0.005,20.388,0.008,0.465,0.0094,2612.002,3739.863
22.826,0.006,22.154,0.012,0.672,0.0134,2606.001,3820.701
22.336,0.026,21.719,0.023,0.617,0.0347,2611.786,3872.884
22.891,0.015,22.188,0.037,0.703,0.0399,2628.814,3099.677
21.544,0.021,21.03,0.023,0.514,0.0311,2633.839,3226.793
21.787,0.024,21.248,0.01,0.539,0.026,2636.692,3222.624
21.476,0.015,20.959,0.014,0.517,0.0205,2619.397,3257.157
21.886,0.021,21.32,0.008,0.566,0.0225,2635.161,3435.417
21.444,0.002,20.94,0.01,0.504,0.0102,2621.812,3523.578
19.848,0.008,19.426,0.006,0.422,0.01,2636.517,3586.177
22.294,0.017,21.7,0.007,0.594,0.0184,2624.324,3878.236
20.987,0.005,20.515,0.009,0.472,0.0103,2637.817,3925.693
19.738,0.017,19.299,0.007,0.439,0.0184,2649.607,3269.874
19.818,0.006,19.372,0.004,0.446,0.0072,2650.308,3673.633
21.557,0.012,21.039,0.008,0.518,0.0144,2646.944,3732.906
22.571,0.027,21.936,0.022,0.635,0.0348,2645.658,3886.382
21.741,0.011,21.196,0.006,0.545,0.0125,2653.951,3898.266
21.681,0.005,21.153,0.012,0.528,0.013,2654.24,3939.139
20.362,0.016,19.875,0.007,0.487,0.0175,2669.478,3283.633
17.383,0.0032,16.725,0.0036,0.658,0.0048,2669.424,3411.645
21.458,0.006,20.954,0.01,0.504,0.0117,2674.326,3442.07
22.892,0.015,22.198,0.03,0.694,0.0335,2677.454,3688.135
21.988,0.012,21.437,0.019,0.551,0.0225,2698.507,2990.447
20.357,0.011,19.924,0.008,0.433,0.0136,2688.704,3064.465
21.947,0.039,21.365,0.02,0.582,0.0438,2707.406,3183.551
21.655,0.015,21.131,0.01,0.524,0.018,2690.716,3212.52
22.472,0.006,21.834,0.02,0.638,0.0209,2690.564,3263.444
18.792,0.003,18.185,0.006,0.607,0.0067,2690.134,3355.436
21.789,0.015,21.241,0.015,0.548,0.0212,2707.34,3374.82
22.14,0.01,21.562,0.01,0.578,0.0141,2688.159,3441.361
21.358,0.016,20.86,0.013,0.498,0.0206,2705.673,3454.721
21.113,0.007,20.64,0.017,0.473,0.0184,2696.11,3622.654
21.782,0.006,21.237,0.009,0.545,0.0108,2697.389,3827.865
21.774,0.018,21.257,0.008,0.517,0.0197,2701.125,3836.536
21.683,0.009,21.064,0.011,0.619,0.0142,2723.341,3001.75
21.236,0.017,20.755,0.012,0.481,0.0208,2730.366,3009.189
20.585,0.013,20.145,0.011,0.44,0.017,2714.125,3185.041
22.207,0.012,21.608,0.019,0.599,0.0225,2727.305,3345.442
19.923,0.007,19.504,0.011,0.419,0.013,2713.11,3443.458
20.968,0.014,20.488,0.008,0.48,0.0161,2731.856,3460.448
22.154,0.056,21.575,0.021,0.579,0.0598,2737.049,3502.973
21.627,0.014,21.095,0.022,0.532,0.0261,2718.483,3597.637
22.845,0.023,22.165,0.031,0.68,0.0386,2725.178,3648.461
20.592,0.009,20.151,0.008,0.441,0.012,2722.691,3791.857
22.651,0.015,22.003,0.019,0.648,0.0242,2713.938,3919.696
18.437,0.0053,17.815,0.006,0.622,0.008,2757.373,3020.793
19.459,0.01,18.988,0.006,0.471,0.0117,2746.673,3050.036
22.872,0.016,22.186,0.018,0.686,0.0241,2756.511,3084.488
20.121,0.011,19.693,0.005,0.428,0.0121,2750.445,3241.252
21.874,0.013,21.31,0.007,0.564,0.0148,2741.171,3412.71
22.711,0.025,22.043,0.022,0.668,0.0333,2749.004,3430.602
21.034,0.014,20.576,0.006,0.458,0.0152,2753.746,3774.082
21.766,0.009,21.221,0.014,0.545,0.0166,2786.795,3167.208
22.813,0.023,22.133,0.016,0.68,0.028,2776.91,3191.816
20.591,0.011,20.149,0.009,0.442,0.0142,2764.52,3348.504
22.584,0.021,21.938,0.008,0.646,0.0225,2775.805,3355.8
20.228,0.008,19.809,0.01,0.419,0.0128,2772.245,3385.326
21.642,0.014,21.129,0.01,0.513,0.0172,2776.571,3549.921
22.527,0.008,21.901,0.017,0.626,0.0188,2768.139,3754.82
21.615,0.008,21.085,0.012,0.53,0.0144,2774.524,3828.997
22.928,0.047,22.263,0.038,0.665,0.0604,2769.708,3881.128
20.652,0.027,20.194,0.022,0.458,0.0348,2786.663,3912.841
21.214,0.014,20.741,0.013,0.473,0.0191,2764.959,3973.703
22.871,0.04,22.185,0.021,0.686,0.0452,2810.419,3011.144
20.62,0.006,20.153,0.005,0.467,0.0078,2803.468,3125.423
20.101,0.014,19.674,0.02,0.427,0.0244,2799.572,3292.419
21.143,0.02,20.666,0.009,0.477,0.0219,2802.853,3456.279
21.439,0.009,20.927,0.011,0.512,0.0142,2811.472,3442.443
20.819,0.008,20.371,0.011,0.448,0.0136,2807.981,3576.255
20.575,0.007,20.133,0.003,0.442,0.0076,2808.74,3878.828
21.807,0.013,21.265,0.014,0.542,0.0191,2824.771,3254.904
21.921,0.022,21.379,0.007,0.542,0.0231,2826.046,3341.742
22.349,0.011,21.721,0.041,0.628,0.0424,2837.16,3343.988
19.996,0.01,19.575,0.009,0.421,0.0135,2823.315,3443.526
22.37,0.049,21.783,0.027,0.587,0.0559,2816.959,3519.798
21.065,0.02,20.585,0.005,0.48,0.0206,2822.159,3538.717
20.952,0.013,20.495,0.009,0.457,0.0158,2832.77,3560.662
20.262,0.009,19.834,0.005,0.428,0.0103,2822.444,3810.97
21.663,0.003,21.147,0.011,0.516,0.0114,2836.406,3804.058
18.99,0.007,18.407,0.005,0.583,0.0086,2835.474,3815.698
22.831,0.024,22.144,0.009,0.687,0.0256,2861.376,3090.352
22.836,0.016,22.133,0.022,0.703,0.0272,2849.091,3214.983
22.283,0.024,21.685,0.002,0.598,0.0241,2845.105,3271.746
20.833,0.003,20.375,0.013,0.458,0.0133,2842.291,3329.779
22.73,0.02,22.068,0.01,0.662,0.0224,2852.392,3538.051
20.088,0.006,19.665,0.011,0.423,0.0125,2860.523,3578.304
22.396,0.008,21.763,0.013,0.633,0.0153,2844.479,3729.031
22.577,0.01,21.859,0.089,0.718,0.0896,2861.109,3722.772
22.043,0.018,21.471,0.014,0.572,0.0228,2848.018,3970.504
21.602,0.049,21.11,0.006,0.492,0.0494,2876.119,3030.018
19.834,0.021,19.421,0.008,0.413,0.0225,2875.84,3229.429
18.46,0.0016,17.848,0.01,0.612,0.0101,2867.263,3329.257
18.721,0.013,18.112,0.005,0.609,0.0139,2866.454,3336.857
22.14,0.011,21.559,0.024,0.581,0.0264,2868.496,3384.978
21.346,0.012,20.842,0.005,0.504,0.013,2875.505,3390.394
19.997,0.013,19.575,0.02,0.422,0.0239,2887.155,3450.164
18.751,0.011,18.15,0.005,0.601,0.0121,2887.568,3867.792
21.814,0.007,21.278,0.037,0.536,0.0377,2871.678,3939.257
19.595,0.003,19.149,0.004,0.446,0.005,2903.091,3009.106
19.741,0.011,19.302,0.004,0.439,0.0117,2896.578,3064.077
20.446,0.015,20.017,0.004,0.429,0.0155,2912.193,3392.233
22.337,0.01,21.733,0.027,0.604,0.0288,2892.354,3431.097
21.868,0.019,21.321,0.019,0.547,0.0269,2890.363,3707.551
22.237,0.038,21.634,0.017,0.603,0.0416,2935.782,3124.471
21.797,0.007,21.222,0.005,0.575,0.0086,2933.121,3176.972
20.899,0.016,20.449,0.011,0.45,0.0194,2936.157,3194.803
22.252,0.013,21.557,0.014,0.695,0.0191,2921.555,3252.27
22.182,0.008,21.587,0.006,0.595,0.01,2927.506,3257.82
22.255,0.017,21.533,0.021,0.722,0.027,2936.758,3413.018
22.632,0.022,21.996,0.014,0.636,0.0261,2927.589,3477.798
22.639,0.021,21.929,0.028,0.71,0.035,2930.964,3636.448
19.894,0.024,19.483,0.007,0.411,0.025,2916.216,3673.615
22.891,0.018,22.192,0.021,0.699,0.0277,2923.504,3831.604
21.365,0.009,20.883,0.01,0.482,0.0135,2927.563,3944.962
20.88,0.033,20.447,0.013,0.433,0.0355,2933.303,3961.774
22.23,0.028,21.616,0.011,0.614,0.0301,2936.357,3955.93
21.374,0.014,20.887,0.021,0.487,0.0252,2934.84,3968.833
22.666,0.015,22.013,0.015,0.653,0.0212,2953.635,3054.561
22.764,0.001,22.048,0.009,0.716,0.0091,2949.128,3083.573
21.561,0.007,21.032,0.01,0.529,0.0122,2958.62,3106.841
20.725,0.008,20.271,0.003,0.454,0.0085,2954.211,3150.835
19.409,0.009,18.919,0.013,0.49,0.0158,2951.421,3230.303
22.091,0.043,21.5,0.006,0.591,0.0434,2956.819,3412.698
21.008,0.009,20.532,0.01,0.476,0.0135,2948.14,3590.124
22.707,0.013,22.023,0.024,0.684,0.0273,2942.754,3651.123
20.428,0.008,20.001,0.008,0.427,0.0113,2940.968,3832.422
19.8,0.007,19.366,0.017,0.434,0.0184,2972.436,3430.917
19.281,0.008,18.743,0.003,0.538,0.0085,2980.395,3471.295
22.276,0.023,21.646,0.021,0.63,0.0311,2965.091,3629.699
22.024,0.024,21.478,0.03,0.546,0.0384,2984.809,3630.651
22.348,0.021,21.737,0.05,0.611,0.0542,2980.789,3643.576
20.488,0.009,20.051,0.009,0.437,0.0127,2980.479,3873.799
20.64,0.003,20.198,0.009,0.442,0.0095,2999.75,3079.506
22.068,0.022,21.498,0.023,0.57,0.0318,2993.331,3090.348
21.9,0.004,21.354,0.026,0.546,0.0263,3003.414,3130.163
20.78,0.008,20.249,0.008,0.531,0.0113,3010.838,3161.935
22.631,0.022,21.968,0.033,0.663,0.0397,2995.034,3285.756
17.759,0.0038,17.087,0.0042,0.672,0.0057,3009.145,3346.055
21.649,0.008,21.122,0.013,0.527,0.0153,2996.95,3557.218
22.711,0.013,22.016,0.016,0.695,0.0206,2999.325,3931.139
21.016,0.008,20.551,0.012,0.465,0.0144,2991.151,3964.257
21.832,0.019,21.201,0.013,0.631,0.023,3031.153,3015.692
20.913,0.005,20.37,0.017,0.543,0.0177,3017.829,3045.633
19.019,0.007,18.436,0.009,0.583,0.0114,3029.805,3119.586
22.21,0.009,21.606,0.028,0.604,0.0294,3034.657,3115.585
20.738,0.061,20.311,0.024,0.427,0.0656,3037.247,3148.689
21.745,0.011,21.206,0.011,0.539,0.0156,3024.212,3192.881
20.121,0.007,19.698,0.013,0.423,0.0148,3022.315,3248.09
21.385,0.014,20.871,0.007,0.514,0.0157,3033.541,3317.906
21.161,0.005,20.687,0.003,0.474,0.0058,3036.623,3324.892
22.882,0.015,22.188,0.034,0.694,0.0372,3030.198,3345.268
20.316,0.012,19.884,0.009,0.432,0.015,3020.569,3408.153
21.95,0.012,21.329,0.0087,0.621,0.0148,3024.401,3709.916
21.879,0.016,21.339,0.02,0.54,0.0256,3034.0,3699.377
19.241,0.006,18.713,0.009,0.528,0.0108,3034.868,3956.68
22.703,0.021,22.021,0.03,0.682,0.0366,3060.85,3026.81
22.058,0.014,21.496,0.01,0.562,0.0172,3046.97,3095.17
20.69,0.015,20.252,0.022,0.438,0.0266,3048.966,3188.832
21.488,0.073,21.05,0.017,0.438,0.075,3057.427,3198.262
20.186,0.008,19.769,0.008,0.417,0.0113,3050.512,3285.884
22.693,0.026,22.034,0.016,0.659,0.0305,3047.634,3313.477
21.703,0.018,21.148,0.014,0.555,0.0228,3046.653,3385.862
21.83,0.158,21.328,0.012,0.502,0.1585,3054.713,3411.679
22.78,0.006,22.055,0.0123,0.725,0.0136,3038.231,3475.464
19.776,0.009,19.347,0.006,0.429,0.0108,3050.268,3617.041
21.532,0.006,21.024,0.008,0.508,0.01,3041.292,3663.77
18.156,0.07,17.595,0.0015,0.561,0.07,3053.406,3696.262
22.752,0.0113,22.073,0.0123,0.679,0.0167,3042.224,3868.134
22.7,0.027,22.027,0.035,0.673,0.0442,3069.816,3032.368
22.41,0.035,21.808,0.009,0.602,0.0361,3070.176,3090.676
22.061,0.02,21.469,0.012,0.592,0.0233,3087.709,3142.99
22.788,0.016,22.101,0.025,0.687,0.0297,3077.147,3296.51
21.223,0.005,20.718,0.005,0.505,0.0071,3083.086,3381.297
22.414,0.014,21.789,0.02,0.625,0.0244,3083.779,3442.324
21.39,0.062,20.89,0.02,0.5,0.0651,3064.009,3471.171
19.205,0.006,18.664,0.015,0.541,0.0162,3074.053,3545.852
22.008,0.015,21.44,0.018,0.568,0.0234,3074.899,3674.605
19.787,0.008,19.366,0.008,0.421,0.0113,3073.563,3704.911
22.62,0.009,21.954,0.015,0.666,0.0175,3076.168,3834.592
21.048,0.015,20.574,0.025,0.474,0.0292,3075.633,3897.713
21.64,0.017,21.103,0.016,0.537,0.0233,3105.217,3015.223
18.189,0.0047,17.565,0.0052,0.624,0.007,3099.097,3203.334
22.735,0.016,22.072,0.068,0.663,0.0699,3101.154,3257.991
19.986,0.009,19.559,0.006,0.427,0.0108,3100.532,3272.155
21.809,0.012,21.247,0.017,0.562,0.0208,3112.233,3481.94
20.588,0.033,20.17,0.026,0.418,0.042,3098.185,3623.6
22.313,0.022,21.731,0.021,0.582,0.0304,3112.771,3639.946
20.522,0.014,20.091,0.011,0.431,0.0178,3094.461,3682.53
22.137,0.013,21.544,0.01,0.593,0.0164,3103.773,3771.212
21.125,0.008,20.653,0.003,0.472,0.0085,3105.046,3922.294
22.794,0.019,22.084,0.018,0.71,0.0262,3123.488,3094.039
19.185,0.009,18.632,0.005,0.553,0.0103,3124.913,3157.467
21.648,0.011,21.109,0.016,0.539,0.0194,3118.398,3231.225
21.32,0.002,20.839,0.028,0.481,0.0281,3125.757,3228.572
21.255,0.009,20.754,0.004,0.501,0.0098,3136.915,3219.65
20.199,0.006,19.778,0.012,0.421,0.0134,3114.408,3500.098
19.213,0.012,18.691,0.004,0.522,0.0126,3131.515,3852.673
22.199,0.018,21.624,0.01,0.575,0.0206,3114.08,3881.692
22.91,0.013,22.175,0.014,0.735,0.0191,3160.588,3166.748
22.766,0.015,22.079,0.009,0.687,0.0175,3153.385,3353.098
20.201,0.009,19.769,0.005,0.432,0.0103,3153.937,3374.976
19.199,0.007,18.626,0.005,0.573,0.0086,3154.376,3410.48
21.429,0.01,20.924,0.018,0.505,0.0206,3153.405,3648.628
21.078,0.002,20.612,0.016,0.466,0.0161,3152.519,3694.624
21.169,0.003,20.722,0.01,0.447,0.0104,3157.662,3689.197
22.7,0.021,22.032,0.026,0.668,0.0334,3144.537,3735.327
21.913,0.011,21.365,0.016,0.548,0.0194,3154.404,3750.275
22.368,0.022,21.783,0.025,0.585,0.0333,3157.002,3961.542
19.738,0.014,19.305,0.03,0.433,0.0331,3163.354,3232.675
21.752,0.006,21.203,0.018,0.549,0.019,3180.763,3337.727
21.093,0.014,20.613,0.011,0.48,0.0178,3174.645,3385.839
20.273,0.009,19.848,0.008,0.425,0.012,3166.737,3634.823
21.927,0.014,21.384,0.016,0.543,0.0213,3171.711,3758.234
20.729,0.022,20.219,0.004,0.51,0.0224,3177.905,3957.283
18.343,0.005,17.731,0.0016,0.612,0.0053,3188.795,3006.324
20.474,0.013,20.039,0.004,0.435,0.0136,3201.152,3352.014
22.263,0.005,21.665,0.017,0.598,0.0177,3200.364,3557.854
19.515,0.011,19.072,0.008,0.443,0.0136,3188.143,3684.37
20.165,0.006,19.738,0.006,0.427,0.0085,3234.061,3203.834
22.933,0.026,22.215,0.003,0.718,0.0262,3236.328,3253.556
20.334,0.01,19.895,0.017,0.439,0.0197,3226.475,3362.472
20.126,0.014,19.712,0.012,0.414,0.0184,3221.582,3425.945
20.967,0.007,20.505,0.011,0.462,0.013,3229.85,3435.278
19.756,0.015,19.326,0.012,0.43,0.0192,3230.876,3673.202
22.748,0.061,22.094,0.031,0.654,0.0684,3233.363,3674.947
20.39,0.014,19.953,0.009,0.437,0.0166,3232.645,3692.907
21.332,0.009,20.843,0.004,0.489,0.0098,3242.139,3158.232
22.205,0.015,21.584,0.021,0.621,0.0258,3250.564,3195.918
21.799,0.02,21.237,0.016,0.562,0.0256,3245.82,3230.579
22.846,0.011,22.144,0.025,0.702,0.0273,3258.455,3234.748
22.493,0.009,21.853,0.012,0.64,0.015,3241.695,3245.718
17.587,0.0035,16.949,0.0039,0.638,0.0053,3238.219,3376.484
21.505,0.006,20.996,0.004,0.509,0.0072,3241.909,3429.376
21.237,0.01,20.748,0.013,0.489,0.0164,3260.576,3417.828
20.818,0.014,20.357,0.007,0.461,0.0157,3255.181,3495.908
21.106,0.013,20.645,0.015,0.461,0.0198,3239.101,3680.461
19.923,0.022,19.518,0.009,0.405,0.0238,3251.216,3676.145
21.586,0.016,20.964,0.004,0.622,0.0165,3238.845,3859.202
21.419,0.019,20.888,0.025,0.531,0.0314,3253.21,3871.089
21.628,0.015,21.09,0.018,0.538,0.0234,3252.584,3928.61
20.342,0.007,19.897,0.008,0.445,0.0106,3267.97,3112.773
19.141,0.003,18.586,0.003,0.555,0.0042,3285.959,3251.897
22.446,0.005,21.834,0.031,0.612,0.0314,3281.43,3286.221
21.047,0.003,20.571,0.019,0.476,0.0192,3266.435,3364.854
19.715,0.01,19.285,0.009,0.43,0.0135,3271.723,3588.106
22.914,0.03,22.204,0.022,0.71,0.0372,3282.169,3830.448
21.498,0.021,21.003,0.023,0.495,0.0311,3266.349,3881.555
20.567,0.01,20.147,0.005,0.42,0.0112,3288.113,3171.447
21.377,0.008,20.876,0.008,0.501,0.0113,3295.874,3337.764
22.899,0.017,22.189,0.021,0.71,0.027,3300.965,3338.758
20.792,0.013,20.329,0.01,0.463,0.0164,3293.139,3428.28
21.97,0.032,21.277,0.021,0.693,0.0383,3309.379,3438.943
21.492,0.011,20.97,0.002,0.522,0.0112,3294.349,3635.127
22.304,0.015,21.696,0.019,0.608,0.0242,3298.055,3740.688
22.177,0.036,21.566,0.067,0.611,0.0761,3305.791,3807.025
22.637,0.016,21.965,0.037,0.672,0.0403,3336.204,3246.721
22.644,0.008,21.972,0.014,0.672,0.0161,3322.736,3285.143
22.345,0.012,21.726,0.016,0.619,0.02,3332.186,3379.639
21.72,0.008,21.189,0.0,0.531,0.008,3328.938,3402.246
22.875,0.017,22.184,0.022,0.691,0.0278,3331.624,3394.149
22.305,0.055,21.711,0.045,0.594,0.0711,3336.47,3437.273
21.841,0.009,21.291,0.018,0.55,0.0201,3320.179,3485.755
20.927,0.017,20.448,0.01,0.479,0.0197,3332.156,3632.805
20.03,0.002,19.611,0.009,0.419,0.0092,3322.815,3653.438
21.968,0.006,21.411,0.014,0.557,0.0152,3324.652,3666.733
21.364,0.019,20.869,0.021,0.495,0.0283,3335.744,3749.232
22.656,0.012,21.998,0.018,0.658,0.0216,3318.714,3833.385
21.982,0.004,21.42,0.025,0.562,0.0253,3328.677,3975.745
22.905,0.031,22.223,0.017,0.682,0.0354,3349.167,3001.908
21.846,0.02,21.305,0.013,0.541,0.0239,3340.794,3046.373
