,v,v_err,i,i_err,vi,vi_err,x,y
2622,20.934,0.007,20.481,0.015,0.45402096278100534,0.0166,2120.002,3680.25
2623,21.658,0.011,21.131,0.014,0.5272217739867897,0.0178,2127.65,3747.924
2624,21.806,0.013,21.277,0.014,0.5310165595012417,0.0191,2133.877,3948.003
2625,22.204,0.003,21.548,0.021,0.657889007277847,0.0212,2136.877,3940.375
2626,20.785,0.003,20.334,0.01,0.44952788614007927,0.0104,2149.169,3142.611
2627,22.395,0.013,21.788,0.004,0.6054730041155112,0.0136,2143.958,3307.612
2628,21.381,0.008,20.879,0.01,0.5007890661895125,0.0128,2151.097,3326.111
2629,22.898,0.025,22.209,0.002,0.6883675425189889,0.0251,2151.446,3548.933
2630,21.892,0.012,21.335,0.014,0.5587867133066422,0.0184,2154.901,3626.572
2631,22.085,0.003,21.504,0.023,0.5808645317792924,0.0232,2162.148,3804.898
2632,21.965,0.013,21.409,0.014,0.5578831828461928,0.0191,2161.365,3869.205
2633,22.588,0.005,21.945,0.014,0.644889007277847,0.0149,2144.73,3930.959
2634,21.309,0.014,20.816,0.012,0.4914194566198674,0.0184,2174.662,3041.206
2635,21.614,0.014,21.107,0.012,0.5057002367065272,0.0184,2176.645,3049.43
2636,19.763,0.009,19.336,0.003,0.4257002367065272,0.0095,2180.435,3089.919
2637,22.817,0.02,22.123,0.01,0.6929614167559603,0.0224,2170.72,3284.156
2638,22.813,0.017,22.139,0.02,0.6729614167559606,0.0262,2166.355,3364.725
2639,21.876,0.013,21.347,0.046,0.5298851164640727,0.0478,2187.669,3738.376
2640,21.223,0.108,20.805,0.01,0.4178645317792924,0.1085,2173.458,3810.662
2641,22.271,0.01,21.677,0.025,0.5941341669495754,0.0269,2163.149,3818.3
2642,19.585,0.002,19.14,0.005,0.4451341669495754,0.0054,2187.928,3819.764
2643,20.733,0.007,20.29,0.013,0.4431290320160238,0.0148,2186.763,3867.887
2644,22.383,0.028,21.758,0.025,0.6262151691757852,0.0375,2179.481,3956.903
2645,22.033,0.013,21.459,0.015,0.5736342775402383,0.0198,2196.099,3286.785
2646,22.808,0.028,22.121,0.027,0.6850518531355771,0.0389,2202.775,3431.261
2647,22.495,0.029,21.87,0.018,0.6230518531355771,0.0341,2207.989,3468.757
2648,18.195,0.0047,17.573,0.0053,0.6216041531847213,0.0071,2197.938,3615.823
2649,22.31,0.015,21.722,0.02,0.5888851164640726,0.025,2203.857,3721.518
2650,20.596,0.003,20.152,0.009,0.4436380009551764,0.0095,2202.211,3749.989
2651,21.965,0.01,21.394,0.005,0.5701590699883599,0.0112,2195.999,3950.288
2652,20.779,0.008,20.327,0.007,0.45096141675596046,0.0106,2226.002,3235.431
2653,20.431,0.017,20.07,0.002,0.3592572766461211,0.0171,2222.558,3346.712
2654,21.676,0.014,21.149,0.022,0.5252572766461212,0.0261,2220.238,3399.145
2655,20.751,0.009,20.299,0.007,0.45005185313557716,0.0114,2224.812,3455.052
2656,21.717,0.016,21.183,0.016,0.5330398520134403,0.0226,2224.078,3598.192
2657,16.861,0.0025,16.176,0.0028,0.6846041531847213,0.0037,2227.804,3707.26
2658,21.396,0.013,20.93,0.006,0.46586453177929243,0.0143,2214.449,3710.665
2659,21.561,0.017,20.975,0.087,0.5856041531847213,0.0886,2228.616,3859.569
2660,21.051,0.011,20.57,0.013,0.48060415318472127,0.017,2225.597,3863.12
2661,21.919,0.009,21.363,0.012,0.5544539609229039,0.015,2216.086,3945.108
2662,21.76,0.014,21.22,0.007,0.5384539609229039,0.0157,2216.84,3938.292
2663,21.45,0.012,20.941,0.009,0.5077002367065272,0.015,2240.007,3069.156
2664,21.889,0.026,21.342,0.006,0.5454194566198675,0.0267,2250.026,3082.223
2665,22.867,0.02,22.179,0.003,0.6864194566198674,0.0202,2256.682,3075.947
2666,21.909,0.047,21.389,0.013,0.5185350918206187,0.0488,2256.708,3265.765
2667,22.756,0.033,22.099,0.024,0.6550064209531178,0.0408,2248.002,3328.195
2668,21.684,0.015,21.15,0.009,0.5333602455117159,0.0175,2239.83,3398.239
2669,22.913,0.011,22.218,0.025,0.6936386326632074,0.0273,2251.544,3536.234
2670,22.341,0.022,21.734,0.024,0.6066041531847213,0.0326,2255.738,3708.455
2671,21.265,0.012,20.787,0.01,0.4770103389311897,0.0156,2247.923,3934.539
2672,22.141,0.015,21.606,0.009,0.5340386097260943,0.0175,2242.426,3983.68
2673,19.921,0.014,19.507,0.009,0.41237927692667176,0.0166,2274.428,2990.501
2674,20.14,0.012,19.69,0.004,0.44841945661986743,0.0126,2285.334,3020.238
2675,21.899,0.022,21.331,0.017,0.5673801051992347,0.0278,2280.843,3145.388
2676,22.095,0.012,21.506,0.01,0.5858607817766053,0.0156,2280.98,3293.244
2677,22.439,0.0099,21.826,0.03,0.6102003311897972,0.0316,2284.604,3348.117
2678,22.319,0.006,21.712,0.008,0.6063134333026663,0.01,2278.573,3860.883
2679,19.872,0.004,19.455,0.005,0.4160103389311897,0.0064,2264.38,3952.596
2680,21.72,0.001,21.181,0.003,0.5372265467950341,0.0032,2312.031,3064.79
2681,22.217,0.022,21.625,0.028,0.5897778891404002,0.0356,2312.942,3206.656
2682,22.47,0.014,21.848,0.004,0.6187337535830615,0.0146,2292.743,3344.797
2683,21.121,0.006,20.641,0.011,0.47720033118979727,0.0125,2296.342,3390.253
2684,21.869,0.007,21.323,0.017,0.5440518531355771,0.0184,2289.565,3553.787
2685,19.011,0.005,18.429,0.004,0.5800518531355772,0.0064,2288.451,3635.847
2686,21.749,0.008,21.214,0.006,0.5330518531355772,0.01,2309.358,3632.812
2687,20.723,0.008,20.215,0.006,0.5070681228083447,0.01,2297.028,3726.063
2688,19.181,0.008,18.631,0.005,0.5483090671858942,0.0094,2312.909,3906.535
2689,21.615,0.01,21.101,0.003,0.5128400793114004,0.0104,2288.344,3950.584
2690,22.88,0.017,22.166,0.01,0.7111146472652873,0.0197,2330.069,3214.349
2691,22.639,0.019,21.975,0.03,0.6626386326632074,0.0355,2326.262,3469.093
2692,22.745,0.033,22.079,0.02,0.6644039366173693,0.0386,2323.068,3519.927
2693,22.527,0.024,21.896,0.029,0.6294039366173693,0.0376,2314.315,3553.536
2694,22.613,0.019,21.95,0.014,0.662099325112575,0.0236,2340.239,2994.818
2695,21.652,0.007,21.161,0.017,0.4900993251125749,0.0184,2351.673,3022.333
2696,21.768,0.014,21.234,0.013,0.5306750719896856,0.0191,2343.874,3206.774
2697,22.761,0.011,22.095,0.022,0.6617866699926097,0.0246,2358.929,3281.812
2698,21.245,0.01,20.761,0.013,0.48067507198968545,0.0164,2339.121,3304.057
2699,22.59,0.01,21.93,0.015,0.6578121649105185,0.018,2354.884,3439.096
2700,21.422,0.015,20.895,0.016,0.5248121649105185,0.0219,2346.196,3467.527
2701,21.058,0.012,20.571,0.004,0.4848121649105185,0.0126,2348.409,3464.99
2702,20.777,0.005,20.331,0.006,0.4480107350695873,0.0078,2340.476,3691.465
2703,22.097,0.014,21.517,0.021,0.5805606433834682,0.0252,2341.11,3768.506
2704,21.821,0.008,21.278,0.013,0.5423421461395699,0.0153,2339.739,3852.459
2705,22.356,0.01,21.727,0.029,0.6280386097260942,0.0307,2343.405,3864.496
2706,22.042,0.024,21.486,0.011,0.5540302908189303,0.0264,2384.724,3025.359
2707,21.565,0.013,21.028,0.032,0.5336832563679894,0.0345,2372.761,3126.922
2708,21.378,0.01,20.878,0.007,0.4978121649105185,0.0122,2363.328,3457.224
2709,20.173,0.009,19.748,0.011,0.422583633097801,0.0142,2370.305,3508.904
